product_group_id,image_uuid,url
35763,"8b59c2ce-d96d-42ac-9b65-51b69fe4f511","https://prime.sweedpos.com/store_setup/products/product/35763"
35771,"66ac51a0-d73c-4a0c-9302-0322fdab2bbe","https://prime.sweedpos.com/store_setup/products/product/35771"
35776,"4adc44bf-6fc8-4045-9899-e08d012e6846","https://prime.sweedpos.com/store_setup/products/product/35776"
35781,"f47d09ed-1138-4640-8aa0-7d8bf66d8473","https://prime.sweedpos.com/store_setup/products/product/35781"
35789,"b6478f69-18e3-4600-953a-27391ed48ab2","https://prime.sweedpos.com/store_setup/products/product/35789"
35825,"23b590ca-fa11-4053-b704-1e8cc6626a3e","https://prime.sweedpos.com/store_setup/products/product/35825"
35874,"b7ebac29-0cc0-4fb8-a511-e0b304195132","https://prime.sweedpos.com/store_setup/products/product/35874"
44169,"a134bc5d-8c1d-4906-9c88-d6af0c083de2","https://prime.sweedpos.com/store_setup/products/product/44169"
79484,"10db4201-6382-4714-9e43-03d64e142aa4","https://prime.sweedpos.com/store_setup/products/product/79484"
35707,"0fce7e84-d32f-46a6-a9fd-c734dc0dd8c3","https://prime.sweedpos.com/store_setup/products/product/35707"
35740,"225aaa46-0276-4055-9db6-82cb615a74fc","https://prime.sweedpos.com/store_setup/products/product/35740"
35819,"12c2e59f-1702-4e7b-b097-8c294c6de4fb","https://prime.sweedpos.com/store_setup/products/product/35819"
35751,"dbd3503f-9005-4129-a9f7-07282b0508dc","https://prime.sweedpos.com/store_setup/products/product/35751"
35689,"794af953-6943-4e09-94d5-06d367ecdfd8","https://prime.sweedpos.com/store_setup/products/product/35689"
35697,"16c35700-621c-458a-9212-0779cd9667eb","https://prime.sweedpos.com/store_setup/products/product/35697"
35680,"92aa5672-bac1-4a29-ac54-d499870b90f4","https://prime.sweedpos.com/store_setup/products/product/35680"
35734,"20d02289-b9e9-4790-aab7-242a48b0d2b1","https://prime.sweedpos.com/store_setup/products/product/35734"
35818,"26c53452-2eef-452c-9cb3-430e6fc68e84","https://prime.sweedpos.com/store_setup/products/product/35818"
35802,"504df804-9715-48f4-8b54-d4e9fe7d8815","https://prime.sweedpos.com/store_setup/products/product/35802"
35681,"46f58c12-4340-43fe-9e29-8777352dde8a","https://prime.sweedpos.com/store_setup/products/product/35681"
35691,"44b9afc0-1dd8-4fd3-a234-97f8fcbdc979","https://prime.sweedpos.com/store_setup/products/product/35691"
35846,"cdedd910-d98b-4da7-9e63-f17caccc8a34","https://prime.sweedpos.com/store_setup/products/product/35846"
35847,"64db6235-a61d-4faa-a20a-617601cb3f32","https://prime.sweedpos.com/store_setup/products/product/35847"
35848,"","https://prime.sweedpos.com/store_setup/products/product/35848"
76656,"49503e58-c37c-4e21-9f94-d4057126c41a","https://prime.sweedpos.com/store_setup/products/product/76656"
35737,"a2a6977b-fc09-450e-b91e-558f5cd1ac82","https://prime.sweedpos.com/store_setup/products/product/35737"
35678,"8f124e55-8c77-4252-9b71-39249c472d60","https://prime.sweedpos.com/store_setup/products/product/35678"
35679,"8be5ae4a-745a-49a8-b845-e929a1a8f7eb","https://prime.sweedpos.com/store_setup/products/product/35679"
35821,"c1f1755a-8d98-41a8-9179-7d63d9c3ce2a","https://prime.sweedpos.com/store_setup/products/product/35821"
35823,"6c515f97-41ec-4099-89d4-b2ca78009f28","https://prime.sweedpos.com/store_setup/products/product/35823"
73299,"ed4dab8e-b3fc-458f-a171-f43067a87175","https://prime.sweedpos.com/store_setup/products/product/73299"
35824,"ed67f3bd-2bb3-4dc4-8305-a1b98fb26bfe","https://prime.sweedpos.com/store_setup/products/product/35824"
