product_name,prior_image_uuid,new_image_uuid,product_group_url
"Relax Plus","15d74b35-b279-4b68-8b3d-79093b3bd970","e7db2fd4-6787-4d90-a7cd-6bf952eb8506","https://prime.sweedpos.com/store_setup/products/product/81008"
"Sleep Plus","df092cdf-2838-468a-b31d-d8cb2c50303b","849c65c8-2518-4851-a533-31c7989b6c93","https://prime.sweedpos.com/store_setup/products/product/81011"
