product_name,prior_image_uuid,new_image_uuid,product_group_url
"Purple Banana Lights","aa610a84-d1c3-42c2-8512-ed45112d4e37","a8c7551f-c0f9-48c4-b331-b9f140681164","https://prime.sweedpos.com/store_setup/products/product/37248"
"Purple Bubble Sherbert","986203b4-b723-4ed0-a07e-ce22a8f76521","0597c490-4e38-4b7c-99f1-dcff364236b5","https://prime.sweedpos.com/store_setup/products/product/67094"
"Purple Crack","604f666e-9996-443a-afaf-2b9e41729fe8","737a6c8f-3d68-4255-9413-0ac696b7f017","https://prime.sweedpos.com/store_setup/products/product/37171"
"Purple Dino","2dcc263d-ab6b-40e4-8ccd-bd544fd46cd7","b1169257-4014-463e-b4cf-0b63d9b21740","https://prime.sweedpos.com/store_setup/products/product/67119"
"Purple Dino (Hybrid)","89fb6988-2484-4f91-b5d6-3e8491a2203a","b971abf4-6f24-477e-a4e2-26f2ce1ee0df","https://prime.sweedpos.com/store_setup/products/product/37229"
"Purple Haze Diamonds","58e68ea7-804b-41a3-8aec-1758822d2d5a","abe5ea49-d7a9-419e-8d51-ec81adaa670d","https://prime.sweedpos.com/store_setup/products/product/53614"
"Purple Milk","5d51cc5a-0d6f-4e9a-a7ae-21ab6cc0ff93","fc1b5edf-bc5d-4407-96a5-2d2b031865f0","https://prime.sweedpos.com/store_setup/products/product/37230"
"Purple Riddle Gelato","7ff3ebc1-147d-4c1f-8454-8b8447bd9416","df932684-2f48-4dea-aeff-53cd652349a8","https://prime.sweedpos.com/store_setup/products/product/71951"
"Purple Roze","f19d27f7-b74d-494b-8799-a74157ca73fe","b233dd5d-5f1c-490c-92a1-78117233a574","https://prime.sweedpos.com/store_setup/products/product/77358"
"Purple Urkle","72d027a9-b369-411b-b4d0-20842bd0fe4b","d2cf75a0-31ce-4c86-8f0d-0209281a5996","https://prime.sweedpos.com/store_setup/products/product/37263"
"Queen of Diamonds","19876078-5bd0-4bf2-b401-621c29dd782f","1f8a57bd-472b-472c-a536-a3143ec22a93","https://prime.sweedpos.com/store_setup/products/product/37094"
"Rainbow Blast","07a72c7e-3157-4aa6-ac9f-8c23b98b6238","dec24aed-d3fa-42e1-b412-cef0c309587d","https://prime.sweedpos.com/store_setup/products/product/37247"
"Rainbow Blast","7453e2ee-3d85-4c9a-892e-ee1c84a043ac","3d85ce3c-67c2-4448-b5ff-8b09290c6eb6","https://prime.sweedpos.com/store_setup/products/product/37249"
"Raspberry Kush","e0d155fc-53d7-4293-add8-a8216509dbbb","6e7c25c5-62af-417f-a350-48eebaa63f1b","https://prime.sweedpos.com/store_setup/products/product/37279"
"Raspberry OG","50c8102e-b0f9-4210-8e3f-4d350785a256","864193e9-5d9c-4fab-97b1-a5fb8b6a7214","https://prime.sweedpos.com/store_setup/products/product/60620"
"Raspberry Partfait Diamonds","31a2663d-7a86-48a8-9d7a-1fbabefa505c","0e07a0df-fa37-4ba0-8392-f6430fb875fe","https://prime.sweedpos.com/store_setup/products/product/37261"
"Raz Cookie Blunt","205da88b-3519-4319-a6e9-5a6458287ec8","d884a387-2fcf-438c-9fa5-16985f115148","https://prime.sweedpos.com/store_setup/products/product/72204"
"Raz Cookies","05b37096-b308-48bd-9389-078f4596fa4e","cd70c7ae-175c-4ea8-8b2c-8d89dee5602a","https://prime.sweedpos.com/store_setup/products/product/72196"
"Reckless Rainbow (Sativa)","87d3c7ca-acb2-42fc-a575-11983e35354c","02e554aa-b592-445b-a28a-664846188c5b","https://prime.sweedpos.com/store_setup/products/product/37115"
"Red Leather","4b223807-a48c-41cb-b636-4142ea68cc5e","0750e057-bed0-4d68-8c9c-d16056791e13","https://prime.sweedpos.com/store_setup/products/product/37459"
"Red Velvet","f01f0a15-d89b-4779-97a7-6294a47b70c4","d24b4220-8031-4e89-b068-d6b01c694564","https://prime.sweedpos.com/store_setup/products/product/37391"
"Red Velvet","9a308a6f-2087-467a-a96c-d97b8fc52312","6eb271a7-0be5-4ed2-882d-659c380416a1","https://prime.sweedpos.com/store_setup/products/product/37403"
"Red Velvet x Lemon Cherry Gelato (Hybrid)","9622249a-ea13-48f8-a06e-d453699ed17e","b5d70f93-c4ea-40c0-b422-fb89cb6b4a5f","https://prime.sweedpos.com/store_setup/products/product/37364"
"Rip Van Winkle","def3b84c-810b-4fd6-b5b7-d6837ab5cd30","dfba0c1a-9188-42b1-b55a-bdb83e6f942b","https://prime.sweedpos.com/store_setup/products/product/76961"
"Ruff House","f3399a0f-e293-4f14-ac1d-1b043f48af0e","a7d1daa6-bf5d-4be0-83b2-7ff5290ac0fd","https://prime.sweedpos.com/store_setup/products/product/72769"
"Salted Caramel Chocolates","800621b7-de89-4aee-987a-43106f6f872c","fa3405d3-52f4-4bdc-b082-2a76393f1ecc","https://prime.sweedpos.com/store_setup/products/product/71829"
"San Fernando Valley cookies","acaa87ac-d820-4f54-979a-878db37d7b82","47b95ebd-247d-4402-b3c8-456a5ea0bb4e","https://prime.sweedpos.com/store_setup/products/product/37297"
"San Juan Flan","18f88943-655d-4ca8-b2e2-e26e56bc63cf","ced0f4dd-874f-414d-acf0-635f9579c69b","https://prime.sweedpos.com/store_setup/products/product/37404"
"Sharpie","91e03e9a-eb64-4372-a388-3640105a6238","290fe417-fa1d-4d82-9a7c-7f3f1364f7e1","https://prime.sweedpos.com/store_setup/products/product/37355"
"Shorties Cherry Burger (Hybrid)","c6fad7a6-e8ed-4426-ab10-d8a4ad20e26c","5706ea23-a415-4635-95ad-e2c9e279800f","https://prime.sweedpos.com/store_setup/products/product/37449"
"Shorties GMO Cookies","7e882f52-35f8-450e-9fb8-e77ac2a0358e","21ca50c6-afc5-4b64-8d35-c6069ff29367","https://prime.sweedpos.com/store_setup/products/product/37451"
"Shot Caller","1f5f703e-9111-4a9b-8471-cf7da0193a76","661d0580-7806-4070-a359-47c54193c88f","https://prime.sweedpos.com/store_setup/products/product/67764"
"Silly Goofy","f0ae0d14-64cf-4021-8523-1c250bc474f7","653fdb8c-fcd6-4930-8402-5df07840deb7","https://prime.sweedpos.com/store_setup/products/product/37413"
"Singapore Sling","60390340-a277-4d44-8ba0-fe66ef20443e","643392ca-a7e5-4656-88a8-dbd2b54d89d5","https://prime.sweedpos.com/store_setup/products/product/37448"
"Skywalker","e51d4dde-2867-4e72-987b-a167aae4ab87","a0de1c44-332e-41bd-ab89-681745dc8e71","https://prime.sweedpos.com/store_setup/products/product/76978"
"Skywalker OG","afa2a0b3-3c60-4045-8e65-7d1341d55616","6d85cc63-5c8c-4455-ad14-7a643c33a648","https://prime.sweedpos.com/store_setup/products/product/37301"
"Slimecane","7a9e1d9b-f149-49ce-a790-31b4b4facc26","4c6b1544-f59f-4024-83c8-8584dddbf815","https://prime.sweedpos.com/store_setup/products/product/37460"
"Slurp Juice","87720972-6bb3-446d-b261-9b936b31d6f4","9ad7290f-64ed-48a9-a67e-fef5bc02cd37","https://prime.sweedpos.com/store_setup/products/product/71714"
"Smalls 1 Super Lemon Jack","ea1a5574-c2fe-4cad-ae93-d8f43c1f6e82","179e1def-6725-49f5-862c-3c7b3d28a55c","https://prime.sweedpos.com/store_setup/products/product/37433"
"Snow G","2bff1500-3ed3-48f1-ad3a-53974f2e9a19","2ed2d479-752b-476d-90ee-c538e16dc16d","https://prime.sweedpos.com/store_setup/products/product/67136"
"Snow-G High CBD (Hybrid)","00489f07-7860-423c-a232-0023208ed5fd","b8a25aec-0643-4777-a9ad-b86c9e64b711","https://prime.sweedpos.com/store_setup/products/product/47051"
"Snowballz Jack","c1d65949-4854-4ec0-9b96-7986209312df","4cd27701-29c2-49ec-90e8-f14984081cfb","https://prime.sweedpos.com/store_setup/products/product/71706"
"Some Pulp","7ba03145-ebe9-4a7c-9e2b-f68b730f911d","e92d02d6-3ce8-4a98-8bdc-642e3d72080a","https://prime.sweedpos.com/store_setup/products/product/37457"
"Sour Apple","a125dbac-842c-46be-8fe5-4052f4a6f9f2","36b15860-03e6-4772-b6b8-e57b42a29a36","https://prime.sweedpos.com/store_setup/products/product/71258"
"Sour Cherry Tart","fd281cb3-197d-4475-a477-e0e4cffe4d05","c615b0e0-1337-4b79-a044-c606cce14dbe","https://prime.sweedpos.com/store_setup/products/product/37484"
"Sour Diesel","c9b445d7-06b8-43ef-aba8-674113da76e1","f5a38907-0858-4b11-9280-8c4c84fa9538","https://prime.sweedpos.com/store_setup/products/product/37310"
"Sour Diesel","a2febbcd-10b7-4aeb-862f-9d32fda97b63","a5cef861-da64-4432-a9fa-44d015aade00","https://prime.sweedpos.com/store_setup/products/product/37427"
"Sour Diesel","83a8d323-eefe-4928-a18b-b1e22375c1f7","8a384204-d898-4a81-966c-3085677c651b","https://prime.sweedpos.com/store_setup/products/product/37437"
"Sour Diesel","2b1d926a-c668-4000-b2b6-5366c39168cb","2a32e257-c868-4436-ad08-b285aa55b6d1","https://prime.sweedpos.com/store_setup/products/product/72205"
"Sour Fruit Punch x Lemon Sour Dawg","d7017148-97f5-4c55-ac97-966b220c4952","93967ecb-f703-4a57-aef0-70523b103308","https://prime.sweedpos.com/store_setup/products/product/60937"
"Sour Jack","add230c8-e893-4f02-bd24-5ae42da87264","2398b508-ff79-475c-967d-33e4b2a03b19","https://prime.sweedpos.com/store_setup/products/product/71705"
"Sour Jack","27803614-286a-4a06-b6c4-e827a9b4ee0a","e6735fc9-8296-4a4d-91bd-29fc67dee906","https://prime.sweedpos.com/store_setup/products/product/76962"
"Sour Juice (Hybrid)","b157cc12-be86-41f0-b238-a628bb67f817","eb9882fe-45cb-44b5-934e-4980419fa103","https://prime.sweedpos.com/store_setup/products/product/37425"
"Sour Raspberry Dream","16a00cb0-79b1-4efa-ade9-a813e52b9e73","015ef17a-c9c6-4972-93e4-cf3641d20467","https://prime.sweedpos.com/store_setup/products/product/67160"
"Sour Strawberry","cafff273-fb27-4ead-bb35-a1522b9cec1c","f4506aea-2fbe-4f8c-80da-a66701cb17a0","https://prime.sweedpos.com/store_setup/products/product/37302"
"Space Cake","078aaa77-8822-4dfb-b015-aea72a69f60c","e873ac89-b111-45c5-ab98-8c2aa58e77ad","https://prime.sweedpos.com/store_setup/products/product/37401"
"Space Cake","feac4e31-6a4b-4b8f-a60d-8ad9e8c37b34","dac7b644-4604-4522-8521-ed14f763cd10","https://prime.sweedpos.com/store_setup/products/product/37444"
"Space Cake","602a2ce0-35c1-4c12-a77c-b3a4db62b80d","6768e22e-5b5a-4ca2-b228-8a044925f9f9","https://prime.sweedpos.com/store_setup/products/product/37446"
"Spritzer","891c89e2-7551-4a8f-a58a-ebc67604baab","adcf3a29-d7ad-44af-8cce-baff80a6d003","https://prime.sweedpos.com/store_setup/products/product/37445"
"Spritzer","f5f5c29f-c5e0-4900-b98e-044e87091ea2","8c16f099-814f-409b-b661-e87969fc71e4","https://prime.sweedpos.com/store_setup/products/product/37447"
"Stank Breath","79d69e3e-4829-4ced-a234-40aba57c921e","0f060313-f487-4be8-8f90-805b6e926a13","https://prime.sweedpos.com/store_setup/products/product/37296"
"Stank Breath","518185e5-0637-441e-9419-554a57e61d6d","fc7b06d4-d013-488e-ba2b-ad87d99498aa","https://prime.sweedpos.com/store_setup/products/product/37480"
"Strain Series Blue Dream","c4f8ce96-011f-427d-bdf6-22b419207f27","1dd5eec5-8bf4-4c2d-8eed-a45a27af08fc","https://prime.sweedpos.com/store_setup/products/product/37322"
"Strain Series Durban Poison","b3a5e1f6-aa21-46c2-81fc-b9397f020750","67088ffe-1c17-44c9-a1e2-c58c2513380f","https://prime.sweedpos.com/store_setup/products/product/37321"
"Strawberry","e8edb5fb-6ef0-43bc-ad2d-acc349966368","a5c77d76-290f-46ff-b2d5-9a2fbaf460c2","https://prime.sweedpos.com/store_setup/products/product/71513"
"Strawberry Bubblegum","fb551722-8eb3-4681-b5b5-24b4019711a4","576e19ba-a299-49c2-a204-8ab90d4950d9","https://prime.sweedpos.com/store_setup/products/product/73203"
"Strawberry Cough","a8e9212d-6765-41b2-aef7-eab7fbd0d725","444497f1-a688-4e15-9975-426267f00e17","https://prime.sweedpos.com/store_setup/products/product/37603"
"Strawberry Cough","fd8938c5-2997-4bf9-a5c0-a3667d052ef3","1f2eeb9b-92e8-4a87-bdc8-5e38455bbf67","https://prime.sweedpos.com/store_setup/products/product/60619"
"Strawberry Cough","fa6e1269-f986-4126-8e81-516af7cb0a57","def80b8b-a532-4185-ba2e-6f92781d150a","https://prime.sweedpos.com/store_setup/products/product/71306"
"Strawberry Crunch","edb98489-7869-4fe6-9347-818139782679","53d5b5a7-6c7d-44c4-b954-7a393c0cea7c","https://prime.sweedpos.com/store_setup/products/product/37683"
"Strawberry Diesel","ab326cb9-a32e-471b-ba09-1dc6eddda6e8","4ace2039-0058-4f3a-a649-587d76e9e61c","https://prime.sweedpos.com/store_setup/products/product/71737"
"Strawberry Runtz","ebdbfe90-a1b8-4c1b-9578-8bae9f5e141d","95e72a79-b72d-446c-88b2-eaec6fb58be7","https://prime.sweedpos.com/store_setup/products/product/47171"
"Strawnana Cookies","d47eca07-ecef-417e-8224-d1dc773adb2e","47ee03a7-f0c1-4f07-abb2-57c29881aa55","https://prime.sweedpos.com/store_setup/products/product/37682"
"Sugar Plum Up 2:1 (THC:CBN)","29503249-f9b5-4684-9b34-4d0e86ff2ecc","16fb134b-c094-46f4-bba2-82a078a71a8a","https://prime.sweedpos.com/store_setup/products/product/37520"
"Sunset Sherbert","cc51dc88-cd69-4870-aa56-9115816b0930","c34637c2-73f5-490a-9090-36ccc275d93a","https://prime.sweedpos.com/store_setup/products/product/37642"
"Super Boof","20f83e0e-5149-4a1f-8d35-a897fdb411f3","94ce95d4-da34-4f4b-9be6-541976d9303f","https://prime.sweedpos.com/store_setup/products/product/37491"
"Super Jack","dae7ea81-76e7-4550-ad24-f2d580d3351d","051b99fc-f7e6-48ab-8fd2-36cc588e428a","https://prime.sweedpos.com/store_setup/products/product/71738"
"Super Lemon Haze","ed42913a-ed59-4c5c-bfc2-96f5ea87ea78","059892e7-da14-4790-96fc-40c97e4468e3","https://prime.sweedpos.com/store_setup/products/product/37502"
"Super Silver Haze Powdered Donuts","6643c5f9-8fc6-498f-b366-541a81d372fc","c3b2c1d9-5694-41c5-bfeb-7554d6eea1ab","https://prime.sweedpos.com/store_setup/products/product/60615"
"Tally Mon Bananas","d43a7807-cf95-488f-a2ab-d40513a4d9df","dd0b2ca9-f77e-490f-acac-ed8205576b05","https://prime.sweedpos.com/store_setup/products/product/69652"
"Tangie","2b4a67ab-f664-4947-b0db-ce78a89d8185","9f7fd605-dd7d-4044-ad1a-54289ab55ef0","https://prime.sweedpos.com/store_setup/products/product/37516"
"Tangie Sunrise","3a655656-6bcb-4d54-99cf-7732c59c64a8","838f8886-40cc-45af-bd28-2fb25f212c8f","https://prime.sweedpos.com/store_setup/products/product/71499"
"Tangy Lime Sparkling Water","44b0827f-9739-4f66-919a-c4595061f7ec","89b048db-a7ba-4d98-a1d3-24dfbf771f22","https://prime.sweedpos.com/store_setup/products/product/71836"
"Tarts","cfaa1eeb-a375-4406-98bf-85da2824263c","106383b4-9cf5-4c30-9acf-9087c7fe0c86","https://prime.sweedpos.com/store_setup/products/product/37645"
"Tequila Sunrise","b88453db-1189-4330-9d0f-e12436776fe7","97edc98e-5d39-49a0-8fe8-70f605a58704","https://prime.sweedpos.com/store_setup/products/product/37672"
"Thai-Tanic","fe5d37dd-7976-45b9-b205-8d1d7c076064","6e2cb3b0-2cbf-401f-a3f8-affd1abfd346","https://prime.sweedpos.com/store_setup/products/product/37544"
"THC:CBG 1:1 Pear (Refresh Balanced ) + CBG","22332507-b179-45d1-b358-e469ca054cb3","0e2dc0d3-53dd-48f3-888c-d88022d78fe3","https://prime.sweedpos.com/store_setup/products/product/37657"
"The Belafonte","00da41ad-c302-419d-a872-52778eb5bdf0","09d428d8-dd24-4836-aaa8-8d5bf56a7446","https://prime.sweedpos.com/store_setup/products/product/70394"
"Trainwreck (Sativa)","58304b0e-8737-4237-83af-3b96c7f378fc","3daf9356-6cf5-43ad-bb08-61bfdb16ddfe","https://prime.sweedpos.com/store_setup/products/product/37517"
"Triangle Larry OG | Hybrid","0ed8d3e3-a132-4f27-92cc-73fae49ce801","2952e909-db78-432c-98c7-52390a55b95e","https://prime.sweedpos.com/store_setup/products/product/37817"
"Trop Cherry","771154e9-c4d0-4a7d-9c43-b1ace17457a6","c83532e4-20b5-4027-a63b-b9ba8b40fb33","https://prime.sweedpos.com/store_setup/products/product/73097"
"Trop Cherry Premium Purple","80586f73-c03e-47c2-aa8e-4bf179514e6f","bb19b4cb-dfe1-4d86-9000-1910d9e60490","https://prime.sweedpos.com/store_setup/products/product/73104"
"Tropical Punch","946db7d8-147f-4501-bd55-09ec9e9d808a","98885665-56db-4cae-89f3-27464ccf6bc4","https://prime.sweedpos.com/store_setup/products/product/37670"
"Tropical Temptation (Hybrid)","739e88ee-b8b1-4da4-8717-6cbbd556d1eb","5d5f266c-a645-4e17-8868-6c4f477630ea","https://prime.sweedpos.com/store_setup/products/product/37640"
"Tropicana Cookies Diamonds","669bf910-963e-4249-8126-efeb1de55261","a74d8eae-6467-49bc-9cd2-33f756fc7554","https://prime.sweedpos.com/store_setup/products/product/37661"
"Unicorn Piss","723b9eb3-0d07-4444-893f-b35591289ae7","b098d30a-8222-4378-89cd-b66103b2a480","https://prime.sweedpos.com/store_setup/products/product/71704"
"Vampire Killer","25cdf923-1339-4e37-9244-c648c753868c","7f2d1004-3a41-4837-8a6e-7aabdbf4f896","https://prime.sweedpos.com/store_setup/products/product/37671"
"Vampire Killer","d599034e-09cf-4fe9-b876-f02de812b333","6bef11e6-367d-4c7a-af9d-44ef95451892","https://prime.sweedpos.com/store_setup/products/product/72807"
"Variety Pack","d453293d-8b21-4513-aae3-e5649efea74c","15666253-5e3c-4ccc-9fb5-3d85c6856961","https://prime.sweedpos.com/store_setup/products/product/37643"
"Velvet Vampire","20cf1dbd-9aca-4c9e-9759-53cf6bd59aac","d7325f14-aa46-4263-b3e8-8af3ded68729","https://prime.sweedpos.com/store_setup/products/product/37542"
"Venom Fizz","38a02eb1-5fe5-409d-8316-663b2589167a","c4c870cf-d61e-47ba-81e3-5fc1534f0993","https://prime.sweedpos.com/store_setup/products/product/37644"
"Viper Cookies","d02a5a33-f8ff-4ac1-8542-04d47f7d1f4a","1ef16160-a7a0-487b-acb7-7233d63e182b","https://prime.sweedpos.com/store_setup/products/product/71231"
"Wake & Bake Tea Sachets","145a09f4-14b0-43c8-9041-f48dd982b256","d972937a-1e14-485a-be42-667b3ed70eb0","https://prime.sweedpos.com/store_setup/products/product/71842"
"Wappa","2cde8f66-84b6-4bdf-b5bb-7b2befb9713c","dee9e0b5-4966-431e-8e6e-2bf0c2aae85c","https://prime.sweedpos.com/store_setup/products/product/37740"
"Watermelon Lollipop","56de63e3-e778-4aef-9eb6-45c693ce5af4","0a461436-731b-47eb-8005-57e34886f9b8","https://prime.sweedpos.com/store_setup/products/product/71506"
"Watermelon Skittlez","d80d65b1-13fb-4a4b-b589-71662e8afc87","c90876f1-918b-4cb1-b906-40395186fc5d","https://prime.sweedpos.com/store_setup/products/product/37729"
"Waui","2928a5fe-4869-4f8e-8b71-07564dcc3fa1","6472c0e3-fce8-4aba-8dbd-fcaec759d9cb","https://prime.sweedpos.com/store_setup/products/product/76981"
"Wedding Cake","4ea33072-f9fd-4e22-9653-52f5abdf24a4","56b11afe-268a-4729-8cf2-868b1a070060","https://prime.sweedpos.com/store_setup/products/product/37706"
"Wedding Pie","08a2bc9c-bed2-4c24-bc3a-8167cd17373d","3616cd87-9ea2-4db2-81c2-c8c5e969b293","https://prime.sweedpos.com/store_setup/products/product/71722"
"Wet Dream","9e02881b-d8b0-42e2-a535-32c8a0eaab6d","671fc3ef-4efb-4f52-b85f-f0915b93d2ea","https://prime.sweedpos.com/store_setup/products/product/37736"
"White Inferno","d00d5be3-ba22-4505-b4c7-4b1367a87997","51b61aef-ed47-4707-bb93-93590b6eda85","https://prime.sweedpos.com/store_setup/products/product/71243"
"White Runtz","cd317619-c2af-48dd-985b-917ae7b41fd3","115abd18-5a2a-4e1c-97f1-d5236327cccf","https://prime.sweedpos.com/store_setup/products/product/37688"
"XJ-13 (Sativa)","a4a3ea4a-d968-4a25-a856-6bf02f15c4b0","afb2754d-457a-4f58-b2f5-cd634aeae4e0","https://prime.sweedpos.com/store_setup/products/product/37694"
"Zeclair","90379bea-4b9e-4681-8729-e9da758b8c4e","27ddb63c-5626-46a9-ac64-18c9fb50b5e3","https://prime.sweedpos.com/store_setup/products/product/71237"
"Zkittlez x Oreoz","31d370b7-8d55-440d-998b-9c4d7318ca66","0f73352e-3aa8-45fa-88c7-db0ca15af96e","https://prime.sweedpos.com/store_setup/products/product/67100"
"Zkittlez x Oreoz (Hybrid)","9b25d994-fdcc-4df6-8c4f-0852bce441c0","da218936-260b-4e17-95af-effa7c1f3cf6","https://prime.sweedpos.com/store_setup/products/product/37712"
