product_name,prior_image_uuid,new_image_uuid,product_group_url
"Animal Cookies","null","a2a6977b-fc09-450e-b91e-558f5cd1ac82","https://prime.sweedpos.com/store_setup/products/product/35737"
"Animal Face","null","8be5ae4a-745a-49a8-b845-e929a1a8f7eb","https://prime.sweedpos.com/store_setup/products/product/35679"
"Animal Mint Cake","null","c1f1755a-8d98-41a8-9179-7d63d9c3ce2a","https://prime.sweedpos.com/store_setup/products/product/35821"
"Apollo 99","null","1390adb7-7bff-4376-b67b-421cd4c5f1e0","https://prime.sweedpos.com/store_setup/products/product/35834"
"Apple Fritter","null","b4ebd3c0-e4a3-4873-a6f8-15f11db6244b","https://prime.sweedpos.com/store_setup/products/product/73121"
"Apple Fritter","null","f469762f-7ed9-43e4-9f8e-da96152bc207","https://prime.sweedpos.com/store_setup/products/product/73137"
"Atomic Breath (Indica)","null","002306e1-3ea9-4806-8efb-2f0a88bfa77b","https://prime.sweedpos.com/store_setup/products/product/35820"
"Balance","null","9a272cf1-2f44-4bc9-bb4d-f87ea9e4b738","https://prime.sweedpos.com/store_setup/products/product/79483"
"Banana Cream Cake (Hybrid)","null","0785468c-ccc2-4f84-acf3-c1aa6f3d2a5c","https://prime.sweedpos.com/store_setup/products/product/35815"
"Banana Haze","null","65b2e6a2-8d88-4ed0-a1f5-d0430f4c4455","https://prime.sweedpos.com/store_setup/products/product/35735"
"Barnyard High Test","null","d7f1e582-c71d-4985-9848-d6cb3d1fb244","https://prime.sweedpos.com/store_setup/products/product/80674"
"Bellini","null","62a98f4a-180f-4b9c-aa85-88435c0a656f","https://prime.sweedpos.com/store_setup/products/product/76975"
"Bermuda Triangle","null","0c54f4d3-4cc5-44c0-9a10-a46b3c8078e9","https://prime.sweedpos.com/store_setup/products/product/67079"
"Bermuda Triangle","null","d96e46dc-d6c2-4128-8c0b-e0f4ec3931b2","https://prime.sweedpos.com/store_setup/products/product/80671"
"Berry Blaze","null","82af078e-4012-4308-869f-853cd8661b88","https://prime.sweedpos.com/store_setup/products/product/35807"
"Berry white","null","a3941b4f-b495-441d-8840-53f0b23ae429","https://prime.sweedpos.com/store_setup/products/product/35727"
"Berry White Diamonds","null","0f1814f6-fb2e-40df-b3fc-d3262a860930","https://prime.sweedpos.com/store_setup/products/product/53613"
"Biggie Gruntz","null","1c92609a-d72a-4deb-a461-d0df356b3da3","https://prime.sweedpos.com/store_setup/products/product/71256"
"Biker Kush","null","9e369caa-7d0f-45be-964d-83e2b16aa216","https://prime.sweedpos.com/store_setup/products/product/69770"
"Birthday Cake","null","590fbba7-3a73-4391-8bb6-f393ed9bcef8","https://prime.sweedpos.com/store_setup/products/product/35833"
"Black Cherry","null","0349bbcd-7878-4f05-ad94-84c711dddc33","https://prime.sweedpos.com/store_setup/products/product/71511"
"Black Lime Reserve","null","8d989e90-376f-49f0-bd10-71d6935f3ef7","https://prime.sweedpos.com/store_setup/products/product/71260"
"Black Mamba","null","892e65ae-f669-472e-b330-891c7701f28a","https://prime.sweedpos.com/store_setup/products/product/35730"
"Black Scotti","null","f84f6d93-5c36-4d87-8457-991e6a30ccce","https://prime.sweedpos.com/store_setup/products/product/72432"
"Blood Orange","null","fbfb43f9-fbab-4e7f-b1c4-c90548aa359f","https://prime.sweedpos.com/store_setup/products/product/35921"
"Blood Orange","null","b73e35d2-a3ec-48c3-b37a-6f049312f67d","https://prime.sweedpos.com/store_setup/products/product/35945"
"Blue Cherry Twist","null","d7cb615e-8a9d-4cca-8ea2-b7871899db35","https://prime.sweedpos.com/store_setup/products/product/60623"
"Blue Dream","null","57c340dd-d68c-4425-83d5-81824f096f5d","https://prime.sweedpos.com/store_setup/products/product/69772"
"Blue Dream","null","062ed801-6c42-4636-bf43-f33e7fa1e4d4","https://prime.sweedpos.com/store_setup/products/product/71739"
"Blue Dream","null","227c3dd4-df3d-4695-8be3-066af250cdd5","https://prime.sweedpos.com/store_setup/products/product/72195"
"Blue Dream","null","c2186921-40f1-43e5-baf1-f2fd9ed76f9d","https://prime.sweedpos.com/store_setup/products/product/73083"
"Blue Dream","null","2cb82eef-94c5-4630-9be8-e61070312aa5","https://prime.sweedpos.com/store_setup/products/product/76949"
"Blue Dream (Sativa)","null","f4fb0b4e-e63c-404b-9437-1b4280c0d2ed","https://prime.sweedpos.com/store_setup/products/product/43984"
"Blue Dream (Sativa)","null","5a5095c0-a2dd-4589-8a2e-c6bb3c9dc8ec","https://prime.sweedpos.com/store_setup/products/product/43984"
"Blue Dream Diamonds","null","d2b0137e-ef30-4f68-9b15-2a21d2c852a1","https://prime.sweedpos.com/store_setup/products/product/37785"
"Blue Dream X Mimosa","null","d71eba86-9c83-4b2c-962e-728670b6e4b8","https://prime.sweedpos.com/store_setup/products/product/71313"
"Blue Dream x Purple Punch","null","d0442b8b-d504-43e2-bdd9-5dad2214d781","https://prime.sweedpos.com/store_setup/products/product/80670"
"Blue Dream x Purple Punch (Hybrid)","null","be3b3068-9da2-4d72-9802-2b9d1b2bf249","https://prime.sweedpos.com/store_setup/products/product/37786"
"Blue Nerdz","null","9194e933-b681-490f-9ea0-c9fd958ab0aa","https://prime.sweedpos.com/store_setup/products/product/69738"
"Blue Raspberry Lollipop","null","fee1cfc3-f711-47d3-995c-690d4603dbb9","https://prime.sweedpos.com/store_setup/products/product/71242"
"Blue Zashimi","null","8922624e-409a-4793-83fa-eaae169c5dc3","https://prime.sweedpos.com/store_setup/products/product/36082"
"Blue Zushi","null","7865477b-88f4-41b3-a403-7054816c621a","https://prime.sweedpos.com/store_setup/products/product/35901"
"Blueberry","null","f4c84f45-099c-4f25-8293-6c21f1beffd5","https://prime.sweedpos.com/store_setup/products/product/76641"
"Blueberry Banana Swirl","null","278cb9f1-c5e8-4dfc-9168-f67b1ac6ee17","https://prime.sweedpos.com/store_setup/products/product/67156"
"Blueberry Haze","null","aa7b3915-f6db-4bd0-81cd-baac600f1daa","https://prime.sweedpos.com/store_setup/products/product/71501"
"Bomb Pop","null","7b4851ae-c959-4d35-a14f-e79b71f133e8","https://prime.sweedpos.com/store_setup/products/product/36065"
"Botanicals Lemon Lavender Serenity Now","null","3577c953-5ce9-4b51-821c-4c471f42429d","https://prime.sweedpos.com/store_setup/products/product/35970"
"Bottomless Mints","null","d7a5f89e-c647-4e9f-93f3-8fc0b5d95d5e","https://prime.sweedpos.com/store_setup/products/product/36035"
"Bottomless Mints","null","82ea599a-0721-47e9-8380-cb1d3f7c02c5","https://prime.sweedpos.com/store_setup/products/product/36036"
"Brownie Scout","null","94534799-3391-4022-912c-506f00df1da4","https://prime.sweedpos.com/store_setup/products/product/36083"
"Bubble infused durbon poison x soap flower + mimos","null","d33c348a-77ee-4ef7-9f30-15da538fc825","https://prime.sweedpos.com/store_setup/products/product/67103"
"Bubble infused gorrila glue x purple punch + alien","null","79d6dabe-65ed-4c91-a529-ac1d0b8a4174","https://prime.sweedpos.com/store_setup/products/product/67101"
"Bubblegum x Sherbet","null","d92f9a2a-8888-45f2-8589-63f89b3c2d85","https://prime.sweedpos.com/store_setup/products/product/35886"
"Cap Junkie","null","c5a155a6-2273-484d-a564-c0c8237ceebe","https://prime.sweedpos.com/store_setup/products/product/36016"
"Cap Junky","null","15562ce2-a476-46ee-a15d-f87314e19afd","https://prime.sweedpos.com/store_setup/products/product/71819"
"Caramel Cream","null","aa97a7d3-a5f0-4017-b4c4-79430dbce1a6","https://prime.sweedpos.com/store_setup/products/product/35890"
"Cereal Milk","null","d81bcf3c-08ca-4cb9-b1fe-06070d1c2149","https://prime.sweedpos.com/store_setup/products/product/35944"
"Cereal Milk","null","40ffacc2-4b0c-46fb-b959-8f0b5f436e7c","https://prime.sweedpos.com/store_setup/products/product/36004"
"Cereal Milk","null","ed420ac1-5c58-4aa5-a805-94146ec15e40","https://prime.sweedpos.com/store_setup/products/product/47170"
"Chapz","null","d83fcc1f-fc6b-4327-a936-5507cf64236b","https://prime.sweedpos.com/store_setup/products/product/36034"
"Chapz (Hybrid)","null","cf01ce72-8777-4ef0-8f5c-c80017e15bd2","https://prime.sweedpos.com/store_setup/products/product/36039"
"Cheetah Piss","null","76ed81b0-30db-463a-8dfa-cbe268a087fa","https://prime.sweedpos.com/store_setup/products/product/69635"
"Chem Lights Haze","null","1d72b08c-2fd2-439f-aea7-24c6dfb4138d","https://prime.sweedpos.com/store_setup/products/product/72812"
"Chem OG","null","3e215bca-810c-4c0f-9886-9cd1dd0ea1a9","https://prime.sweedpos.com/store_setup/products/product/72817"
"Chemdawg","null","dacc9715-2b69-4512-be2e-91236d419711","https://prime.sweedpos.com/store_setup/products/product/36006"
"Cherry Bliss","null","0bf8ca5a-beff-495b-aaab-758b2a223829","https://prime.sweedpos.com/store_setup/products/product/79490"
"Cherry Burger (Indica)","null","77e8f41f-7174-4cea-bc79-ffd84796199f","https://prime.sweedpos.com/store_setup/products/product/36017"
"Cherry Paloma","null","78631b7d-99a2-44b8-bc50-5e61234d6ece","https://prime.sweedpos.com/store_setup/products/product/36075"
"Cherry Pie","null","f882cb3a-8b21-4f9a-8b02-486c6207a53d","https://prime.sweedpos.com/store_setup/products/product/36069"
"Cherry Rush (Hybrid)","null","6e4c78c9-3d75-491d-856a-5c51fd010304","https://prime.sweedpos.com/store_setup/products/product/36014"
"Chocolate Blackberry Kush (Indica)","null","69670032-6e6b-4c7b-ae7a-6c2b19cff2d4","https://prime.sweedpos.com/store_setup/products/product/36018"
"Chocolate Cherry OG","null","0d659339-3e6a-4322-b34b-b67b77b400b5","https://prime.sweedpos.com/store_setup/products/product/44000"
"Chocolope","null","2e8643b7-70c1-44f6-be31-b7150895ec0c","https://prime.sweedpos.com/store_setup/products/product/36047"
"Citrus Blast","null","50454843-a5bf-4240-aaaa-67050f26c35c","https://prime.sweedpos.com/store_setup/products/product/79487"
"Clockwork Orange","null","c94c863f-9c83-4ad2-a8a6-74690580c026","https://prime.sweedpos.com/store_setup/products/product/36133"
"Colorado Chem","null","7d6c2b07-7773-47e3-b5a7-d1d4f52fcc5a","https://prime.sweedpos.com/store_setup/products/product/36100"
"Colorado Chem","null","98015595-095c-430f-9c35-88f46ebd7eb1","https://prime.sweedpos.com/store_setup/products/product/71821"
"Cosmic OG","null","888c8fc0-fdae-4eba-9d7f-21c6495ce5cc","https://prime.sweedpos.com/store_setup/products/product/79494"
"Cthulhu","null","6855f8aa-519c-40ed-9106-0b215cf9f4fa","https://prime.sweedpos.com/store_setup/products/product/72782"
"Diamond Novarine","null","39ea1d79-3221-4ee7-8468-13ffa5b806b6","https://prime.sweedpos.com/store_setup/products/product/36190"
"Diamond Tarts (Hybrid)","null","21f65eda-0554-4533-add0-dda14236045d","https://prime.sweedpos.com/store_setup/products/product/36191"
"Diamond Venom Fizz","null","035bb8c2-b3aa-4d82-87d1-a52b7d3781ab","https://prime.sweedpos.com/store_setup/products/product/36189"
"Do-Si-Dos","null","206d8a54-d778-4c44-95d9-1f1ecf6cd8d0","https://prime.sweedpos.com/store_setup/products/product/36161"
"Dosi Dos (Indica)","null","e94035f9-73ca-4755-bac6-f6652ad6eca0","https://prime.sweedpos.com/store_setup/products/product/43987"
"Dosi Dos (Indica)","null","f137dbbc-047f-40d3-85a2-7ca53da38e27","https://prime.sweedpos.com/store_setup/products/product/43987"
"Double Frosted Live Resin Badder","null","03b84cb2-421e-46d7-a2e4-e1738d8dd3f8","https://prime.sweedpos.com/store_setup/products/product/36119"
"Draco Drip","null","dd121c61-5e76-46d2-b1b4-d9036acd3915","https://prime.sweedpos.com/store_setup/products/product/36203"
"Dream","null","9311a548-98ba-4045-bb06-6eef5a52c906","https://prime.sweedpos.com/store_setup/products/product/36149"
"Drink Enhancer Berry Pomegranate","null","c098ed79-4cca-425e-8d79-a118d8f8097a","https://prime.sweedpos.com/store_setup/products/product/36262"
"Dry Erase Marker","null","39d48c29-a858-4b06-b728-3e63a5e354ac","https://prime.sweedpos.com/store_setup/products/product/36162"
"Durban Gushers","null","54d8fdd3-d758-4599-a10f-e1921141f2eb","https://prime.sweedpos.com/store_setup/products/product/60622"
"Durban Poison","null","d85cdadd-e233-4c36-b057-dacae3a70fd8","https://prime.sweedpos.com/store_setup/products/product/67124"
"Durban Poison","null","5ad82427-7f39-4378-aa37-247d21d38ec6","https://prime.sweedpos.com/store_setup/products/product/67133"
"Durban Poison","null","2676c665-ffc9-454f-9b3d-336bb9d55b7b","https://prime.sweedpos.com/store_setup/products/product/79492"
"Durban Poison x Soap","null","b067d797-04b3-4f62-9258-dce68c925bef","https://prime.sweedpos.com/store_setup/products/product/79305"
"Durban Purple","null","8c0e2ab9-bf25-4a67-ac2a-757c0e016042","https://prime.sweedpos.com/store_setup/products/product/76756"
"Ego Checker","null","962801ed-5bcc-4234-941a-9eb2ba3f1e4d","https://prime.sweedpos.com/store_setup/products/product/71974"
"Ego Checker","null","d06b874a-14dd-4c3a-ab85-f7403f510cae","https://prime.sweedpos.com/store_setup/products/product/71977"
"Emerald Fire Lil Bros","null","ca2b6bda-f460-44bf-ad99-69b5e09a600b","https://prime.sweedpos.com/store_setup/products/product/71828"
"Enigmatic Ritz","null","87001ff9-613e-4e6d-9d6f-c22bc2717f3b","https://prime.sweedpos.com/store_setup/products/product/71953"
"Espresso Tonic ","null","54d7a2f0-57a8-4bc3-8509-a0294757989a","https://prime.sweedpos.com/store_setup/products/product/71806"
"Essentials Berry G","null","c1040961-a102-4435-926e-42239848c208","https://prime.sweedpos.com/store_setup/products/product/36248"
"Essentials Blueberry Muffin","null","74d3c734-b0d3-411f-bfe7-d662560b4880","https://prime.sweedpos.com/store_setup/products/product/36247"
"Essentials Crimson Toro","null","a9b1901e-5698-413e-9711-cfdbcee28e48","https://prime.sweedpos.com/store_setup/products/product/36250"
"Essentials Fruit Bedrock","null","46934e86-17db-47cf-90c8-70f89e633918","https://prime.sweedpos.com/store_setup/products/product/36255"
"Essentials Maui Wowie","null","544aee6e-de16-4063-b828-fb1880d8548c","https://prime.sweedpos.com/store_setup/products/product/36256"
"Ethanol","null","0cb1627d-6821-48d1-b44b-43083f64c755","https://prime.sweedpos.com/store_setup/products/product/69749"
"Expresso","null","ae1b2114-aa27-4a7c-a71b-e435ee3c168a","https://prime.sweedpos.com/store_setup/products/product/36260"
"Farmer's Blend","null","32eebc09-9ad1-4d12-8bbb-a9340251dc35","https://prime.sweedpos.com/store_setup/products/product/76984"
"Fat Boy Black Mamba","null","7441f9e1-459f-44e4-9d27-8e6e78b543a8","https://prime.sweedpos.com/store_setup/products/product/53607"
"Fat Boy Kush Crasher","null","8902acc7-f87b-49a4-8da4-cd69149a91c3","https://prime.sweedpos.com/store_setup/products/product/53610"
"Fat Boy Purple Martian","null","b8d62e88-b4e4-45c8-8b8a-f19784c8f064","https://prime.sweedpos.com/store_setup/products/product/53611"
"First Class Funk","null","12b48b8e-567b-476e-b492-970ccac8a571","https://prime.sweedpos.com/store_setup/products/product/36145"
"Fizzy Cola","null","826f01d6-4cec-4dab-8c4c-003e095a325e","https://prime.sweedpos.com/store_setup/products/product/36282"
"FJ-1 Afghani","null","822b614f-0c40-41cf-b3f4-8106bd040cec","https://prime.sweedpos.com/store_setup/products/product/36228"
"FJ-1 Blueberry Pancakes","null","a533b889-39db-4269-b9dc-85cc6c923130","https://prime.sweedpos.com/store_setup/products/product/36229"
"FJ-Mini Blueberry Kush","null","41587bdd-a14c-4768-99a3-b41e90d3613e","https://prime.sweedpos.com/store_setup/products/product/36230"
"Focus Coffee Shot","null","1170671e-29a0-4ff4-980c-feee1b26f1b7","https://prime.sweedpos.com/store_setup/products/product/71847"
"Forbidden Fruit","null","a449c5c0-3df9-402f-a208-ad9a1e753f6a","https://prime.sweedpos.com/store_setup/products/product/36156"
"Fried Ice Cream","null","b40f6377-0faf-4767-a6f3-f940c70e3d07","https://prime.sweedpos.com/store_setup/products/product/69771"
"Frosted Gusher","null","d7486caf-f349-435f-8e5c-e9d0dc5b0268","https://prime.sweedpos.com/store_setup/products/product/36419"
"Froyo Fixins","null","72823740-a741-449c-a947-c55f441fd16a","https://prime.sweedpos.com/store_setup/products/product/36451"
"Fruit Chews Apple","null","3d25b81f-78cd-4019-b0f1-d8ad7ffa3a66","https://prime.sweedpos.com/store_setup/products/product/80675"
"Fruit Chews Blueberry","null","47f2458b-d9e5-4592-a948-518a315f57ea","https://prime.sweedpos.com/store_setup/products/product/67117"
